Verdict,Note,By,MeasurementID,batch,Manufacturer,Product,Property,Direction,Raw value,Normalized value,Standard / load,Locator,SourceID,URL,Document,Page images
,,,V007868,b15,SIDDAMENT,PA,HDT,Not applicable,186 °C,186 °C,ISO 75,p. 1: Heat Deflection ISO 75 °C,S-PCGF-PA-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/PA_TDS_Siddament.pdf?v=1747544797,.cache/sources/by-sha/1fe217dd8bb17dd39bc0b64cdcdf0ff92c29ecdec2e820b4e0b30f26ad0b65a9.pdf,
,,,V007879,b15,SIDDAMENT,PLA,Tensile strength (endpoint unspecified),Unstated,61 MPa,61 MPa,ISO 527,p. 1: Tensile Strength ISO 527 MPa,S-PCGF-PLA-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/PLA_TDS_Siddament.pdf?v=1745839600,.cache/sources/by-sha/3dbf8769f814b38ba8d3d951aa00ed7d36c6d7056ef6967f1231ad31d3fea173.pdf,
,,,V007878,b15,SIDDAMENT,PLA,Water absorption,Not applicable,0.3 %,0.3 %,ISO 62,p. 1: Water Absorption ISO 62 %,S-PCGF-PLA-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/PLA_TDS_Siddament.pdf?v=1745839600,.cache/sources/by-sha/3dbf8769f814b38ba8d3d951aa00ed7d36c6d7056ef6967f1231ad31d3fea173.pdf,
,,,V007930,b15,SIDDAMENT,PLA Silk,Flexural strength,Unstated,65 MPa,65 MPa,ISO 178,p. 1: Bending Strength ISO 178 MPa,S-PCGF-PLA-Silk-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/PLA_Silk_TDS_Siddament.pdf?v=1745839600,.cache/sources/by-sha/7f7b194c8039c01c93fd3d99676fcbb8238d69117d62a882986885f707309062.pdf,
,,,V007959,b15,SIDDAMENT,PLA Glow in the Dark,Elongation at break,Unstated,21 %,21 %,ISO 527,p. 1: Elongation at Break ISO 527 %,S-PCGF-PLA-Glow-in-the-Dark-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/PLA_Glow_in_the_Dark_TDS_Siddament.pdf?v=1745839600,.cache/sources/by-sha/9327488f8946a0747259822ba938fa3892cd5ccdff3a0e8341743ff0ac76585d.pdf,
,,,V008003,b15,SIDDAMENT,PLA Marble,Density,Not applicable,1.24 g/cm3,1240 kg/m³,3 ISO 1183,p. 1: Density ISO 1183 g/cm3,S-PCGF-PLA-Marble-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/PLA_Marble_TDS_Siddament.pdf?v=1747542779,.cache/sources/by-sha/e9c9aab5faed176c92a33127f517440fa79db90a77b2dac9584e57c27d97574c.pdf,
,,,V008015,b15,SIDDAMENT,ASA,Flexural modulus,Unstated,2144 MPa,2.144 GPa,ISO 178,p. 1: Flexural Modulus ISO 178 MPa,S-PCGF-ASA-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/ASA_TDS_Siddament.pdf?v=1745839600,.cache/sources/by-sha/f0713847220a13423f2ea50b7831935ade64416dbfcfc2ff3c8372e25da1449b.pdf,
,,,V007923,b15,SIDDAMENT,PLA Carbon Fiber,Izod impact strength,Not applicable,4.1 kJ/m2,4.1 kJ/m²,2 ISO 180,p. 1: Notched Impact Strength ISO 180 kJ/m2,S-PCGF-PLA-Carbon-Fiber-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/PLA_Carbon_Fiber_TDS_Siddament.pdf?v=1745839600,.cache/sources/by-sha/682f3ab2e4680f266ab9a652591b72ffc0f6dcd87dc7c5caa6b7248c96e2de8e.pdf,
,,,V007978,b15,eSUN,PETG,HDT,Not applicable,64 ℃,64 °C,Not published,p. 1: Heat distortion Temperature,S-PEBA-eSUN-PETG-Filament-TDS-V4-0,https://3d.nice-cdn.com/upload/file/eSUN_PETG-Filament_TDS_V4.0.pdf,.cache/sources/by-sha/9b9da37039fd73accf4fd96d3c024b61531d81c6e28965bd2bc1028661e717cf.pdf,
,,,V007927,b15,SIDDAMENT,PLA Silk,Tensile strength (endpoint unspecified),Unstated,60.6 MPa,60.6 MPa,ISO 527,p. 1: Tensile Strength ISO 527 MPa,S-PCGF-PLA-Silk-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/PLA_Silk_TDS_Siddament.pdf?v=1745839600,.cache/sources/by-sha/7f7b194c8039c01c93fd3d99676fcbb8238d69117d62a882986885f707309062.pdf,
,,,V007862,b15,SIDDAMENT,PA,Water absorption,Not applicable,0.5 %,0.5 %,ISO 62,p. 1: Water Absorption ISO 62 %,S-PCGF-PA-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/PA_TDS_Siddament.pdf?v=1747544797,.cache/sources/by-sha/1fe217dd8bb17dd39bc0b64cdcdf0ff92c29ecdec2e820b4e0b30f26ad0b65a9.pdf,
,,,V007938,b15,SIDDAMENT,PETG,Flexural strength,Unstated,77 MPa,77 MPa,ISO 178,p. 1: Bending Strength ISO 178 MPa,S-PCGF-PETG-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/PETG_TDS_Siddament.pdf?v=1745839600,.cache/sources/by-sha/8208065d91c3401156c5b72d1565ac2d41778577da04dbec94b24f1b4a466e10.pdf,
,,,V007928,b15,SIDDAMENT,PLA Silk,Elongation at break,Unstated,6.3 %,6.3 %,ISO 527,p. 1: Elongation at Break ISO 527 %,S-PCGF-PLA-Silk-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/PLA_Silk_TDS_Siddament.pdf?v=1745839600,.cache/sources/by-sha/7f7b194c8039c01c93fd3d99676fcbb8238d69117d62a882986885f707309062.pdf,
,,,V008011,b15,SIDDAMENT,ASA,Density,Not applicable,1.1 g/cm3,1100 kg/m³,3 ISO 1183,p. 1: Density ISO 1183 g/cm3,S-PCGF-ASA-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/ASA_TDS_Siddament.pdf?v=1745839600,.cache/sources/by-sha/f0713847220a13423f2ea50b7831935ade64416dbfcfc2ff3c8372e25da1449b.pdf,
,,,V007921,b15,SIDDAMENT,PLA Carbon Fiber,Flexural modulus,Unstated,2432 MPa,2.432 GPa,ISO 178,p. 1: Flexural Modulus ISO 178 MPa,S-PCGF-PLA-Carbon-Fiber-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/PLA_Carbon_Fiber_TDS_Siddament.pdf?v=1745839600,.cache/sources/by-sha/682f3ab2e4680f266ab9a652591b72ffc0f6dcd87dc7c5caa6b7248c96e2de8e.pdf,
,,,V007954,b15,SIDDAMENT,PLA Matte,Izod impact strength,Not applicable,4.9 kJ/m2,4.9 kJ/m²,2 ISO 180,p. 1: Notched Impact Strength ISO 180 kJ/m2,S-PCGF-PLA-Matte-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/PLA_Matte_TDS_Siddament.pdf?v=1745839600,.cache/sources/by-sha/92e999c07d7ea027e6ab0a207c8089bb75e33a8ab619846c83f80280d6e767aa.pdf,
,,,V007907,b15,SIDDAMENT,PC Carbon Fiber,HDT,Not applicable,117 °C,117 °C,ISO 75,p. 1: Heat Deflection ISO 75 °C,S-PCGF-PC-Carbon-Fiber-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/PC_Carbon_Fiber_TDS_Siddament.pdf?v=1747544363,.cache/sources/by-sha/4fc9068b0b27a6e3f049a57933288192e06bdb3a6aae42190f067fc1575aae94.pdf,
,,,V007981,b15,SIDDAMENT,ASA Carbon Fiber,Tensile strength (endpoint unspecified),Unstated,53 MPa,53 MPa,ISO 527,p. 1: Tensile Strength ISO 527 MPa,S-PCGF-ASA-Carbon-Fiber-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/ASA_Carbon_Fiber_TDS_Siddament.pdf?v=1747544047,.cache/sources/by-sha/ac29daf162b0479e87ae8dd76e3704a7be68757e4300c4974c3dca82e8e43f7a.pdf,
,,,V007894,b15,SIDDAMENT,TPU 95A,Water absorption,Not applicable,0.4 %,0.4 %,ISO 62,p. 1: Water Absorption ISO 62 %,S-PCGF-TPU-95A-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/TPU_95A_TDS_Siddament.pdf?v=1745839600,.cache/sources/by-sha/4d7fe2a5b8bd6eb67cdf815420c466b20b6fee7e7e29fbe9c0ae415e0bebca04.pdf,
,,,V008008,b15,SIDDAMENT,PLA Marble,Flexural strength,Unstated,48 MPa,48 MPa,ISO 178,p. 1: Bending Strength ISO 178 MPa,S-PCGF-PLA-Marble-TDS-Siddament,https://cdn.shopify.com/s/files/1/0685/9168/1815/files/PLA_Marble_TDS_Siddament.pdf?v=1747542779,.cache/sources/by-sha/e9c9aab5faed176c92a33127f517440fa79db90a77b2dac9584e57c27d97574c.pdf,
